match_id,team_name,series_win,maps_won,maps_lost,series_kills,series_deaths,series_damage,series_kdr,avg_bp_rtg,bp_std,bp_max,top_kills_share,bp_range,date_utc,best_of,stage,is_lan,series_kills_roll,series_deaths_roll,series_damage_roll,series_kdr_roll,avg_bp_rtg_roll,bp_std_roll,bp_max_roll,top_kills_share_roll,bp_range_roll
93967,Miami Heretics,1,3,1,323,308,41774,1.0487012987012987,1.0425,0.15755951256588727,1.22,0.29102167182662536,0.1775,2025-04-11T15:00:00+00:00,5,minor,0,312.6,312.4,40091.0,0.9892277848977716,0.944,0.1416325356978366,1.1179999999999999,0.3013033749543951,0.17399999999999996
93970,Miami Heretics,1,3,1,357,307,43906,1.1628664495114007,1.1575,0.08616843969807043,1.25,0.29411764705882354,0.09250000000000003,2025-04-12T15:00:00+00:00,5,minor,0,346.6,327.4,43702.2,1.0605941782483277,1.0205,0.12701239079638327,1.176,0.29274722522177477,0.15549999999999997
93815,Minnesota RØKKR,1,3,2,358,399,50131,0.8972431077694235,0.9225,0.03862210075418821,0.96,0.2709497206703911,0.03749999999999998,2024-12-06T15:00:00+00:00,5,minor,0,358.0,399.0,50131.0,0.8972431077694235,0.9225,0.03862210075418821,0.96,0.2709497206703911,0.03749999999999998
93820,Minnesota RØKKR,1,3,2,318,356,43571,0.8932584269662921,0.8725,0.14174507634012076,1.06,0.29245283018867924,0.1875,2024-12-07T16:30:00+00:00,5,minor,0,338.0,377.5,46851.0,0.8952507673678578,0.8975,0.09018358854715448,1.01,0.28170127542953516,0.11249999999999999
93828,Minnesota RØKKR,0,1,3,295,290,37039,1.0172413793103448,0.9375,0.1096585609973065,1.04,0.288135593220339,0.10250000000000004,2024-12-13T16:30:00+00:00,5,minor,0,323.6666666666667,348.3333333333333,43580.333333333336,0.9359143046820201,0.9108333333333333,0.0966752460305385,1.02,0.2838460480264698,0.10916666666666668
93838,Minnesota RØKKR,0,1,3,388,389,48327,0.9974293059125964,1.0350000000000001,0.07325753658611964,1.14,0.2809278350515464,0.10499999999999998,2024-12-15T19:30:00+00:00,5,minor,0,339.75,358.5,44767.0,0.9512930549896642,0.941875,0.09082081866943378,1.05,0.2831164947827389,0.108125
93839,Minnesota RØKKR,1,3,2,328,299,41799,1.0969899665551839,1.0725,0.040311288741492694,1.13,0.2652439024390244,0.057499999999999885,2025-01-10T15:00:00+00:00,5,major,1,337.4,346.6,44173.4,0.9804324373027681,0.968,0.08071891268384555,1.066,0.279541976313996,0.09799999999999998
93843,Minnesota RØKKR,1,3,2,365,361,46030,1.0110803324099722,1.0125000000000002,0.1108677891304173,1.11,0.27945205479452057,0.09750000000000014,2025-01-11T15:00:00+00:00,5,major,1,338.8,339.0,43353.2,1.0031998822308779,0.9860000000000001,0.09516805035909137,1.096,0.28124244313882196,0.11000000000000001
93847,Minnesota RØKKR,0,2,3,392,403,50148,0.9727047146401985,0.975,0.08426149773176352,1.06,0.26785714285714285,0.08499999999999996,2025-01-12T15:00:00+00:00,5,major,1,353.6,348.4,44668.6,1.0190891397656592,1.0065,0.08367133463741992,1.0959999999999999,0.2763233056725146,0.0895
93852,Minnesota RØKKR,0,2,3,349,366,44757,0.953551912568306,0.9325000000000001,0.140089257261219,1.09,0.30945558739255014,0.15750000000000008,2025-01-17T18:00:00+00:00,5,minor,0,364.4,363.6,46212.2,1.0063512464172513,1.0055,0.08975747389020243,1.1059999999999999,0.2805873045069569,0.1005
93858,Minnesota RØKKR,0,1,3,265,319,35260,0.8307210031347962,0.7775,0.16680827317612276,0.97,0.30943396226415093,0.1925,2025-01-19T18:00:00+00:00,5,minor,0,339.8,349.6,43598.8,0.9730095858616913,0.9540000000000001,0.10846762120820305,1.0719999999999998,0.2862885299494778,0.11800000000000002
93862,Minnesota RØKKR,0,2,3,460,454,58150,1.013215859030837,0.9525000000000001,0.1552149047825843,1.11,0.28043478260869564,0.15750000000000008,2025-01-25T15:00:00+00:00,5,minor,0,366.2,380.6,46869.0,0.956254764356822,0.93,0.13144834441642136,1.068,0.28932670598341204,0.13800000000000007
93873,Minnesota RØKKR,1,3,1,362,322,45936,1.124223602484472,1.195,0.10999999999999997,1.29,0.287292817679558,0.09499999999999997,2025-01-31T10:00:00+00:00,5,major,1,365.6,372.8,46850.2,0.9788834183717221,0.9665000000000001,0.13127478659033792,1.104,0.2908948585604195,0.1375
93877,Minnesota RØKKR,1,3,1,375,356,45776,1.053370786516854,1.065,0.1096965511460288,1.18,0.272,0.11499999999999999,2025-02-01T08:30:00+00:00,5,major,1,362.2,363.4,45975.8,0.995016632747053,0.9845,0.13636179727319098,1.1280000000000001,0.2917234299889909,0.14350000000000002
93880,Minnesota RØKKR,0,2,3,378,369,49047,1.024390243902439,0.9625000000000001,0.07365459931328117,1.04,0.2804232804232804,0.07750000000000001,2025-02-01T13:00:00+00:00,5,major,1,368.0,364.0,46833.8,1.0091842990138797,0.9905000000000002,0.1230748656836034,1.1179999999999999,0.285916968595137,0.1275
